price,city,neighborhood,bedrooms,bathrooms,furnished?,surface_area,building_age,facade,property_mortgaged?,lister_type,subcategory,latitude,longitude
2000000.0,Benghazi,Al Hawary,7.0,7.0,False,320.0,1.0,Unknown,False,Agent,Villas for Sale,32.032207,20.103458
650000.0,Tripoli,Abu Saleem,4.0,4.0,False,130.0,1.0,Southern,False,Landlord,Homes for Sale,32.730728,13.157012
3000000.0,Tripoli,Al-Serraj,7.0,7.0,False,300.0,10.0,Western,False,Landlord,Villas for Sale,32.79206,13.063791
600000.0,Tripoli,Tajura,7.0,4.0,False,230.0,6.0,Unknown,False,Agent,Homes for Sale,32.827942,13.381835
777770.0,Tripoli,Khallet Alforjan,5.0,2.0,False,200.0,10.0,Northern,False,Landlord,Homes for Sale,32.77301,13.222767
1000000.0,Benghazi,Al Hawary,4.0,3.0,False,285.0,0.5,Eastern,False,Landlord,Homes for Sale,31.936954,20.137913
185000.0,Tripoli,Khalatat St,3.0,2.0,False,120.0,0.0,Eastern,False,Landlord,Apartments for Sale,32.769264,13.181019
1800000.0,Tripoli,Souq Al-Juma'a,7.0,7.0,False,475.0,1.0,Eastern,False,Landlord,Villas for Sale,32.869787,13.254533
1100000.0,Tripoli,Ain Zara,5.0,3.0,True,310.0,1.0,Eastern,False,Landlord,Homes for Sale,32.863453,13.285184
175000.0,Tripoli,Salah Al-Din,2.0,2.0,False,125.0,10.0,Northeast,False,Landlord,Apartments for Sale,32.860039,13.169038
165000.0,Tripoli,Salah Al-Din,2.0,2.0,False,125.0,10.0,Northeast,False,Landlord,Apartments for Sale,32.850021,13.204186
600000.0,Tripoli,Ain Zara,4.0,2.0,False,270.0,0.0,Northern,False,Landlord,Homes for Sale,32.770691,13.277678
950000.0,Al Khums,Other,7.0,4.0,False,280.0,10.0,Unknown,False,Landlord,Homes for Sale,32.650286,14.242409
3000000.0,Tripoli,Tajura,7.0,7.0,True,380.0,20.0,Eastern,False,Landlord,Homes for Sale,32.827545,13.404595
1111112.0,Tripoli,Al-Bivio,4.0,3.0,False,230.0,10.0,Southeast,False,Landlord,Villas for Sale,32.825889,13.352478
770000.0,Tripoli,Ain Zara,3.0,4.0,False,310.0,0.0,Northern,False,Landlord,Homes for Sale,32.751374,13.252247
975000.0,Tripoli,Al-Serraj,4.0,5.0,False,345.0,0.0,Southeast,False,Agent,Villas for Sale,32.821907,13.076027
1800000.0,Tripoli,Al-Serraj,7.0,4.0,False,440.0,10.0,Northeast,False,Landlord,Villas for Sale,32.830322,13.102814
1900000.0,Tripoli,Kashlaf,3.0,1.0,False,280.0,20.0,Northeast,False,Agent,Homes for Sale,32.859199,13.129345
950000.0,Tripoli,Al-Serraj,3.0,4.0,False,260.0,6.0,Western,False,Agent,Villas for Sale,32.783749,13.070095
1800000.0,Benghazi,Al-Sindibad District,7.0,4.0,False,320.0,0.0,Northeast,False,Agent,Villas for Sale,32.0625,20.138602
325000.0,Misrata,Other,3.0,2.0,True,120.0,10.0,Northwest,False,Landlord,Apartments for Sale,32.397938,15.035662
450000.0,Benghazi,Al Hada'iq,4.0,2.0,False,150.0,10.0,Western,False,Landlord,Apartments for Sale,32.097365,20.100874
975000.0,Tripoli,Al-Serraj,7.0,5.0,False,390.0,0.0,Eastern,False,Agent,Villas for Sale,32.803745,13.041971
850000.0,Tripoli,Edraibi,7.0,2.0,False,142.0,6.0,Western,False,Landlord,Homes for Sale,32.84034,13.125591
560000.0,Tripoli,Souq Al-Juma'a,4.0,2.0,False,165.0,0.0,Eastern,False,Landlord,Apartments for Sale,32.871067,13.29159
11111110.0,Tripoli,Old Soar Road,4.0,1.0,False,110.0,20.0,Southeast,False,Landlord,Homes for Sale,32.866671,13.2176
575000.0,Tripoli,Al-Mansoura,5.0,1.0,False,170.0,10.0,Northern,False,Agent,Apartments for Sale,32.836273,13.487006
5000000.0,Tripoli,Al-Jamahirriyah St,3.0,1.0,False,120.0,10.0,Northern,False,Agent,Apartments for Sale,31.976106,12.866917
450000.0,Tripoli,Al-Sidra,5.0,3.0,True,180.0,1.0,Eastern,False,Landlord,Apartments for Sale,32.880876,13.184259
350000.0,Misrata,Tripoli St,3.0,2.0,False,320.0,0.0,Northern,False,Agent,Whole Building for Sale,32.792728,13.230059
650000.0,Tripoli,Al-Jabs,7.0,5.0,False,400.0,1.0,Unknown,False,Landlord,Villas for Sale,32.842282,13.171151
925000.0,Tripoli,Souq Al-Juma'a,4.0,2.0,True,2434.0,10.0,Western,False,Agent,Homes for Sale,32.843338,13.14047
920000.0,Tripoli,Al-Bivio,4.0,3.0,True,240.0,6.0,Southeast,False,Landlord,Homes for Sale,32.801823,13.11816
825000.0,Benghazi,As-Sulmani Al-Sharqi,3.0,1.0,False,120.0,20.0,Southeast,False,Agent,Apartments for Sale,32.871126,13.312342
550000.0,Tripoli,Zawiyat Al Dahmani,4.0,3.0,False,160.0,0.0,Northeast,False,Agent,Apartments for Sale,32.778446,13.205771
3500000.0,Tripoli,Ain Zara,4.0,3.0,False,300.0,6.0,Northeast,False,Agent,Villas for Sale,32.880123,13.207019
1550000.0,Tripoli,Airport Road,4.0,2.0,False,120.0,0.0,Northern,False,Landlord,Apartments for Sale,32.894665,13.176068
950000.0,Tripoli,Al-Zawiyah St,7.0,7.0,False,250.0,20.0,Eastern,False,Landlord,Homes for Sale,32.762473,13.067472
150000.0,Tripoli,Wild Life Rd,3.0,3.0,False,180.0,6.0,Eastern,False,Landlord,Homes for Sale,32.826651,13.155836
1200000.0,Tripoli,Ras Hassan,7.0,3.0,False,200.0,20.0,Northern,False,Agent,Homes for Sale,32.879221,13.170495
3000000.0,Tripoli,Souq Al-Juma'a,7.0,7.0,False,750.0,10.0,Western,False,Agent,Homes for Sale,32.885406,13.259748
1750000.0,Tripoli,Tareeq Al-Mashtal,3.0,2.0,False,115.0,6.0,Eastern,False,Landlord,Apartments for Sale,32.829117,13.237377
320000.0,Tripoli,Tajura,3.0,2.0,False,245.0,1.0,Northeast,False,Landlord,Homes for Sale,32.850107,13.303934
1550000.0,Benghazi,Al-Matar St.,4.0,2.0,False,350.0,10.0,Eastern,False,Agent,Villas for Sale,32.851009,13.219975
9999999.0,Tripoli,Al-Jabs,5.0,4.0,False,422.0,1.0,Unknown,False,Landlord,Homes for Sale,32.815392,13.289045
165000.0,Tripoli,Tajura,3.0,2.0,False,300.0,10.0,Southwest,False,Agent,Whole Building for Sale,32.12133,20.106915
500000.0,Tripoli,Wild Life Rd,3.0,2.0,False,140.0,0.0,Unknown,False,Landlord,Homes for Sale,32.664483,13.035116
1900000.0,Tripoli,Ain Zara,3.0,2.0,True,180.0,6.0,Unknown,False,Agent,Homes for Sale,32.843339,13.264184
640000.0,Tripoli,Al-Nofliyen,7.0,7.0,False,600.0,1.0,Northeast,False,Agent,Villas for Sale,32.816667,13.266667
470000.0,Tripoli,Wadi Al-Rabi,4.0,3.0,False,230.0,10.0,Western,False,Landlord,Homes for Sale,32.875899,12.989047
4500000.0,Tripoli,Ain Zara,3.0,2.0,True,120.0,0.0,Northern,False,Landlord,Homes for Sale,32.59742,13.185348
285000.0,Tripoli,Janzour,4.0,2.0,False,230.0,6.0,Northeast,False,Landlord,Homes for Sale,32.494429,13.17087
285000.0,Tripoli,Ain Zara,3.0,2.0,False,116.0,0.0,Northeast,False,Landlord,Homes for Sale,32.723567,13.247916
240000.0,Benghazi,Al Nahr Road,7.0,7.0,False,250.0,6.0,Northern,False,Agent,Villas for Sale,32.824187,13.408154
150000.0,Misrata,Tamina,1.0,2.0,True,80.0,6.0,Southern,True,Agent,Apartments for Sale,32.240072,20.193121
370000.0,Tripoli,Ain Zara,3.0,2.0,True,160.0,1.0,Northern,False,Landlord,Homes for Sale,32.584305,13.257864
300000.0,Tripoli,Ain Zara,3.0,2.0,False,115.0,0.0,Eastern,False,Agent,Homes for Sale,32.036661,20.188245
400000.0,Tripoli,Al-Sidra,7.0,5.0,True,556.0,1.0,Southwest,False,Landlord,Homes for Sale,32.89073,13.202396
4000000.0,Tripoli,Ain Zara,2.0,2.0,False,135.0,0.0,Northern,False,Agent,Homes for Sale,32.890308,13.347667
1850000.0,Tripoli,Khalatat St,2.0,2.0,False,100.0,1.0,Western,False,Landlord,Apartments for Sale,32.790394,13.25506
155000.0,Tripoli,Ain Zara,3.0,3.0,False,125.0,1.0,Northeast,False,Landlord,Homes for Sale,32.83567,13.482533
220000.0,Tripoli,Khallet Alforjan,3.0,3.0,False,175.0,0.0,Northern,False,Agent,Homes for Sale,32.751766,13.196984
195000.0,Tripoli,Salah Al-Din,7.0,2.0,False,356.0,6.0,Unknown,False,Agent,Villas for Sale,32.758842,13.259344
350000.0,Tripoli,Al-Serraj,5.0,4.0,False,420.0,10.0,Northern,False,Landlord,Villas for Sale,32.776722,13.236578
2250000.0,Tripoli,Ain Zara,4.0,4.0,False,165.0,1.0,Northeast,False,Agent,Homes for Sale,32.858013,13.197959
325000.0,Tripoli,Al-Sabaa,3.0,2.0,False,1000.0,20.0,Northern,False,Agent,Whole Building for Sale,32.790144,13.284649
450000.0,Tripoli,Al-Sabaa,2.0,2.0,False,150.0,10.0,Northern,False,Agent,Homes for Sale,32.781715,13.28841
6000000.0,Tripoli,Al-Serraj,3.0,2.0,False,1200.0,6.0,Eastern,False,Agent,Whole Building for Sale,32.866356,13.278349
700000.0,Tripoli,Al-Mansoura,7.0,4.0,False,600.0,20.0,Northern,False,Agent,Homes for Sale,32.872826,13.181509
1300000.0,Tripoli,Wadi Al-Rabi,2.0,2.0,False,75.0,1.0,Northwest,False,Landlord,Villas for Sale,32.800491,21.859108
550000.0,Tripoli,Tajura,3.0,2.0,False,155.0,1.0,Northern,False,Landlord,Homes for Sale,32.786678,13.268198
795000.0,Tripoli,Al-Jabs,2.0,2.0,False,145.0,1.0,Unknown,False,Landlord,Apartments for Sale,32.02459,20.097458
1900000.0,Tripoli,Ain Zara,4.0,3.0,False,240.0,0.0,Eastern,False,Agent,Homes for Sale,32.825031,13.27821
390000.0,Tripoli,Bin Ashour,4.0,3.0,False,270.0,0.0,Northern,False,Agent,Apartments for Sale,32.815384,13.305619
252000.0,Tripoli,Al-Hashan,4.0,3.0,False,220.0,0.0,Northern,False,Agent,Apartments for Sale,32.827942,13.381835
550000.0,Benghazi,Al Hada'iq,4.0,2.0,False,150.0,10.0,Western,False,Landlord,Apartments for Sale,32.852272,13.07647
650000.0,Benghazi,Al Halis District,3.0,2.0,False,130.0,10.0,Southeast,False,Landlord,Homes for Sale,32.728621,13.110835
165000.0,Tripoli,Tajura,4.0,2.0,False,165.0,6.0,Eastern,False,Landlord,Homes for Sale,31.921021,19.963049
230000.0,Misrata,Tamina,3.0,2.0,False,160.0,0.0,Western,False,Agent,Homes for Sale,32.740782,13.36866
300000.0,Tripoli,Al-Jamahirriyah St,1.0,1.0,False,120.0,20.0,Northern,False,Landlord,Apartments for Sale,32.215121,15.088291
650000.0,Tripoli,Al-Bivio,7.0,7.0,False,830.0,6.0,Unknown,False,Agent,Villas for Sale,32.741039,13.368235
250000.0,Tripoli,Al-Serraj,7.0,5.0,False,400.0,0.0,Eastern,False,Agent,Villas for Sale,32.712162,13.089491
690000.0,Tripoli,Al-Jarabah St,3.0,1.0,False,129.0,6.0,Unknown,False,Landlord,Apartments for Sale,32.891758,13.175072
1800000.0,Tripoli,Qasr Bin Ghashir,2.0,2.0,False,150.0,6.0,Western,False,Agent,Homes for Sale,32.889793,13.217244
215000.0,Tripoli,Ain Zara,4.0,3.0,False,295.0,1.0,Eastern,False,Agent,Villas for Sale,32.665237,13.288769
725000.0,Tripoli,Tajura,3.0,2.0,False,180.0,20.0,Unknown,False,Landlord,Apartments for Sale,32.787201,13.265077
720000.0,Benghazi,Qar Yunis,3.0,2.0,False,105.0,0.0,Eastern,False,Agent,Apartments for Sale,32.847191,13.125021
650000.0,Tripoli,Tajura,3.0,3.0,False,145.0,1.0,Eastern,False,Agent,Apartments for Sale,32.022215,20.033055
425000.0,Tripoli,Al-Hae Al-Senaea,7.0,7.0,False,400.0,20.0,Unknown,True,Landlord,Villas for Sale,32.450504,15.166012
2600000.0,Tripoli,Ain Zara,3.0,1.0,True,167.0,1.0,Northeast,False,Agent,Homes for Sale,32.824715,13.288138
600000.0,Tripoli,Omar Al-Mukhtar Rd,3.0,2.0,False,720.0,1.0,Northwest,False,Landlord,Whole Building for Sale,32.784512,13.240498
700000.0,Tripoli,Salah Al-Din,7.0,3.0,True,265.0,20.0,Northwest,False,Agent,Homes for Sale,32.793931,13.28006
350000.0,Misrata,Karzaz,5.0,4.0,True,256.0,0.0,Northeast,False,Landlord,Homes for Sale,32.898594,13.175477
780000.0,Misrata,Karzaz,4.0,3.0,False,600.0,0.0,Northern,False,Landlord,Homes for Sale,32.327424,15.092009
490000.0,Tripoli,Salah Al-Din,7.0,7.0,False,356.0,10.0,Northwest,False,Agent,Villas for Sale,32.781151,13.279296
2250000.0,Misrata,Other,2.0,2.0,False,150.0,6.0,Unknown,False,Agent,Homes for Sale,32.867722,13.197062
450000.0,Tripoli,Zawiyat Al Dahmani,3.0,1.0,False,170.0,10.0,Eastern,False,Agent,Apartments for Sale,32.803822,13.262916
500000.0,Benghazi,Bin Yunus,3.0,1.0,False,110.0,6.0,Northwest,False,Agent,Apartments for Sale,32.776279,13.387921
185000.0,Tripoli,Ain Zara,3.0,2.0,False,300.0,1.0,Western,False,Landlord,Apartments for Sale,32.684155,13.151793
290000.0,Tripoli,Ain Zara,7.0,7.0,False,700.0,0.0,Northeast,False,Agent,Villas for Sale,32.821517,13.249863
450000.0,Benghazi,Al-Salam,7.0,4.0,False,250.0,20.0,Western,True,Landlord,Villas for Sale,32.906403,13.298449
1650000.0,Benghazi,AL Khalij Al Arabi St,7.0,7.0,False,190.0,0.0,Northwest,False,Agent,Villas for Sale,32.819382,13.26091
1000000.0,Tripoli,Janzour,4.0,2.0,False,130.0,20.0,Northwest,False,Landlord,Apartments for Sale,32.152866,20.112332
750000.0,Tripoli,Al-Serraj,3.0,2.0,True,130.0,6.0,Northwest,False,Landlord,Apartments for Sale,32.083243,20.128089
300000.0,Tripoli,Zawiyat Al Dahmani,4.0,3.0,False,265.0,0.0,Northwest,False,Agent,Apartments for Sale,32.813401,13.079345
650000.0,Tripoli,Ain Zara,4.0,3.0,False,295.0,1.0,Eastern,False,Agent,Villas for Sale,32.807571,13.285043
1350000.0,Tripoli,Hai Al-Batata,7.0,3.0,True,240.0,0.0,Eastern,False,Landlord,Homes for Sale,32.895504,13.211366
295000.0,Tripoli,Al-Serraj,3.0,2.0,False,320.0,10.0,Northeast,False,Landlord,Villas for Sale,32.744099,13.316062
6000000.0,Tripoli,Al-Nofliyen,2.0,3.0,False,300.0,20.0,Southern,False,Agent,Homes for Sale,32.869411,13.239454
160000.0,Tripoli,Al-Serraj,3.0,2.0,False,160.0,0.0,Western,False,Agent,Apartments for Sale,32.124504,20.100513
360000.0,Tripoli,Al-Sabaa,7.0,7.0,True,860.0,1.0,Eastern,False,Landlord,Villas for Sale,32.821906,13.076027
500000.0,Misrata,Um Shweisha,3.0,1.0,True,110.0,0.0,Western,False,Landlord,Homes for Sale,32.18488,20.178858
2350000.0,Tripoli,Ain Zara,3.0,3.0,False,182.0,1.0,Unknown,False,Landlord,Apartments for Sale,32.871208,13.146643
750000.0,Benghazi,Ruweisat,2.0,2.0,False,100.0,20.0,Northeast,False,Agent,Homes for Sale,32.145649,13.029066
950000.0,Tripoli,Abu Sittah,7.0,7.0,False,111.0,0.0,Unknown,False,Agent,Villas for Sale,32.058281,20.102567
5500000.0,Tripoli,Ain Zara,1.0,1.0,False,80.0,6.0,Northeast,False,Agent,Homes for Sale,32.873769,13.243484
220000.0,Tripoli,Janzour,7.0,7.0,False,800.0,10.0,Western,False,Landlord,Villas for Sale,32.795403,13.25559
60000000.0,Tripoli,Abu Saleem,7.0,3.0,False,220.0,20.0,Southern,False,Landlord,Homes for Sale,32.863068,13.260011
5200000.0,Al Khums,Other,2.0,1.0,True,70.0,1.0,Unknown,False,Landlord,Homes for Sale,32.817173,13.026088
850000.0,Misrata,Zawiyat Al-Mahjoub,3.0,2.0,False,145.0,0.0,Southeast,False,Landlord,Homes for Sale,32.771066,13.269471
1000000.0,Tripoli,Al-Sidra,4.0,2.0,True,315.0,6.0,Northwest,False,Landlord,Villas for Sale,32.777309,13.142096
275000.0,Tripoli,Sidi Al-Sae'a,3.0,2.0,False,120.0,1.0,Northern,False,Landlord,Homes for Sale,32.023172,14.849108
190000.0,Tripoli,Khallet Alforjan,3.0,3.0,False,135.0,1.0,Eastern,False,Agent,Homes for Sale,32.543233,13.255705
800000.0,Jumayl,Other,4.0,2.0,False,220.0,10.0,Unknown,False,Landlord,Homes for Sale,32.802156,13.082789
270000.0,Tripoli,Hai Alandalus,7.0,3.0,False,4001.0,20.0,Unknown,False,Agent,Villas for Sale,32.799484,13.229246
300000.0,Tripoli,Al-Sareem,4.0,1.0,False,168.0,20.0,Western,False,Landlord,Apartments for Sale,32.872597,12.030429
5000000.0,Benghazi,Al-Majouri,3.0,4.0,False,100.0,15.0,Eastern,False,Agent,Apartments for Sale,32.858538,13.133466
450000.0,Tripoli,Mizran St,3.0,2.0,False,1300.0,10.0,Southeast,False,Landlord,Whole Building for Sale,32.759538,13.156046
550000.0,Tripoli,Old Soar Road,3.0,2.0,True,129.0,6.0,Western,False,Landlord,Homes for Sale,32.096399,20.095589
5500000.0,Tripoli,Al-Baesh,2.0,1.0,False,70.0,1.0,Unknown,False,Landlord,Homes for Sale,32.876205,13.211353
1110000.0,Tripoli,Khallet Alforjan,7.0,5.0,False,500.0,0.0,Western,False,Agent,Homes for Sale,32.480568,20.806967
500000.0,Tripoli,Khalatat St,2.0,1.0,False,135.0,1.0,Northern,False,Landlord,Apartments for Sale,32.799776,13.208564
330000.0,Tripoli,Zawiyat Al Dahmani,5.0,3.0,False,210.0,0.0,Unknown,False,Agent,Apartments for Sale,32.818459,13.064661
2000000.0,Tripoli,Khalatat St,2.0,1.0,False,70.0,6.0,Southern,False,Landlord,Homes for Sale,32.887585,13.185725
170000.0,Tripoli,Espiaa,3.0,3.0,True,250.0,1.0,Western,False,Landlord,Homes for Sale,32.713161,13.34941
250000.0,Tripoli,Abu Saleem,5.0,2.0,False,310.0,6.0,Northern,False,Landlord,Villas for Sale,32.51284,13.149764
525000.0,Tripoli,Sidi Khalifa,4.0,2.0,False,200.0,10.0,Northwest,False,Agent,Homes for Sale,32.818348,13.192233
650000.0,Tripoli,Al-Jadada'a,3.0,2.0,True,138.0,1.0,Northern,False,Landlord,Apartments for Sale,32.868942,13.192061
10000000.0,Benghazi,Qanfooda,2.0,2.0,False,115.0,1.0,Northwest,False,Landlord,Apartments for Sale,32.051418,20.088516
300000.0,Benghazi,Al-Talhia,1.0,1.0,False,100.0,1.0,Unknown,False,Agent,Villas for Sale,32.807404,13.327601
1800000.0,Tripoli,Abu Sittah,3.0,2.0,False,250.0,6.0,Western,False,Landlord,Whole Building for Sale,31.968491,20.160718
180000.0,Tripoli,Al Nasr St,3.0,2.0,False,160.0,20.0,Unknown,False,Agent,Apartments for Sale,32.219662,20.187523
870000.0,Benghazi,Al-Majouri,3.0,1.0,False,150.0,1.0,Northeast,False,Agent,Apartments for Sale,32.886757,13.183507
1200000.0,Benghazi,Al-Sayeda A'esha,3.0,3.0,False,250.0,0.0,Western,False,Landlord,Villas for Sale,32.762796,13.325503
290000.0,Tripoli,Ain Zara,3.0,2.0,False,800.0,10.0,Southwest,False,Landlord,Whole Building for Sale,32.096397,20.095589
2550000.0,Tripoli,Ain Zara,4.0,4.0,False,300.0,1.0,Eastern,False,Landlord,Homes for Sale,32.758156,13.303104
2000000.0,Jafara,Aziziya,7.0,3.0,True,400.0,20.0,Northeast,False,Landlord,Homes for Sale,32.074146,20.109295
650000.0,Tripoli,Al-Serraj,4.0,2.0,False,140.0,0.0,Eastern,False,Landlord,Apartments for Sale,32.768856,13.335288
295000.0,Benghazi,Al Nahr Road,3.0,3.0,False,200.0,0.0,Northeast,False,Agent,Apartments for Sale,32.788258,13.077653
350000.0,Benghazi,Kuwayfiyah,2.0,2.0,False,150.0,1.0,Western,False,Agent,Homes for Sale,32.780999,13.63845
5250000.0,Tripoli,Al-Serraj,5.0,3.0,False,247.0,0.0,Southeast,False,Landlord,Villas for Sale,32.91029,13.234944
1650000.0,Tripoli,Khallet Alforjan,4.0,5.0,False,650.0,20.0,Western,False,Landlord,Homes for Sale,32.808128,13.068014
175000.0,Benghazi,Bohdema,3.0,1.0,False,135.0,0.0,Unknown,False,Agent,Apartments for Sale,32.675659,13.120444
1850000.0,Tripoli,Khallet Alforjan,7.0,2.0,False,200.0,1.0,Northwest,False,Landlord,Homes for Sale,32.746325,13.188159
4000000.0,Tripoli,Souq Al-Juma'a,4.0,2.0,False,235.0,20.0,Northwest,False,Landlord,Homes for Sale,32.087502,20.093466
350000.0,Benghazi,Venice,7.0,7.0,False,2000.0,1.0,Unknown,False,Agent,Villas for Sale,32.991678,13.235162
825000.0,Tripoli,Al-Serraj,3.0,3.0,False,400.0,0.0,Eastern,False,Agent,Villas for Sale,32.813517,13.274993
220000.0,Benghazi,Beloun,7.0,7.0,False,300.0,20.0,Unknown,False,Agent,Villas for Sale,32.755838,13.262805
1500000.0,Benghazi,Al-Sayeda A'esha,7.0,7.0,True,1000.0,0.0,Unknown,False,Agent,Villas for Sale,32.738251,13.044832
900000.0,Misrata,Other,2.0,2.0,True,200.0,1.0,Unknown,False,Landlord,Homes for Sale,32.871063,13.231476
350000.0,Tripoli,Al-Serraj,4.0,3.0,False,190.0,0.0,Eastern,False,Agent,Apartments for Sale,31.900473,14.870237
1350000.0,Benghazi,Venice,7.0,7.0,False,750.0,1.0,Unknown,False,Agent,Villas for Sale,32.816395,13.122108
150000.0,Benghazi,Al-Fuwayhat,7.0,7.0,False,480.0,6.0,Eastern,False,Landlord,Villas for Sale,32.687241,13.305924
200000.0,Tripoli,Al-Serraj,3.0,2.0,True,200.0,1.0,Northeast,False,Landlord,Apartments for Sale,32.798492,13.230354
550000.0,Benghazi,Al-Rahba,7.0,7.0,False,1250.0,20.0,Unknown,False,Agent,Villas for Sale,32.053375,20.066936
10011000.0,Tripoli,Airport Road,5.0,4.0,False,230.0,1.0,Eastern,False,Landlord,Villas for Sale,32.836404,13.072711
9652873.0,Benghazi,Keesh,2.0,2.0,False,160.0,10.0,Unknown,False,Agent,Apartments for Sale,32.300247,12.94352
700000.0,Benghazi,Boatni,7.0,7.0,False,2000.0,1.0,Unknown,False,Agent,Villas for Sale,32.037421,20.093254
350000.0,Tripoli,Tajura,2.0,1.0,False,100.0,1.0,Northern,False,Landlord,Apartments for Sale,32.774787,13.282358
175000.0,Tripoli,Al-Hadaba'tool Rd,7.0,4.0,False,144.0,1.0,Western,False,Agent,Homes for Sale,32.797901,13.343532
700000.0,Tripoli,Gorje,2.0,2.0,False,150.0,10.0,Eastern,False,Agent,Apartments for Sale,32.86515,13.198338
300000.0,Benghazi,Al Nahr Road,7.0,7.0,False,400.0,0.5,Unknown,False,Agent,Villas for Sale,32.01215,19.987007
285000.0,Benghazi,Masr St,3.0,2.0,False,185.0,20.0,Northwest,False,Landlord,Whole Building for Sale,32.771755,13.186702
2750000.0,Tripoli,Al-Serraj,4.0,3.0,False,150.0,0.0,Eastern,False,Landlord,Apartments for Sale,32.850365,13.304598
380000.0,Tripoli,Wadi Al-Rabi,4.0,2.0,False,170.0,6.0,Eastern,False,Landlord,Homes for Sale,32.810008,13.058542
750000.0,Benghazi,Bossneb,7.0,5.0,False,340.0,6.0,Unknown,False,Landlord,Villas for Sale,32.852444,13.096739
